PlayerLink,Team,League,Year,Split,Games
Hope (Wang Jie),EDward Gaming,Tencent LoL Pro League,2020,Summer,33
Hope (Wang Jie),JD Gaming,Tencent LoL Pro League,2022,Spring,33
Hope (Wang Jie),JD Gaming,Tencent LoL Pro League,2022,Summer,42
Hope (Wang Jie),Team WE,Tencent LoL Pro League,2023,Spring,40
Hope (Wang Jie),Team WE,Tencent LoL Pro League,2023,Summer,37
Howling,Liiv SANDBOX,LoL Champions Korea,2022,Spring,4
Hoya,DWG KIA,LoL Champions Korea,2022,Spring,6
Hoya,Fredit BRION,LoL Champions Korea,2021,Spring,39
Hoya,Fredit BRION,LoL Champions Korea,2021,Summer,48
Hoya,Griffin (Korean Team),LoL Champions Korea,2020,Spring,8
HOYA,ThunderTalk Gaming,Tencent LoL Pro League,2022,Summer,28
HOYA,ThunderTalk Gaming,Tencent LoL Pro League,2023,Spring,36
HOYA,ThunderTalk Gaming,Tencent LoL Pro League,2023,Summer,41
HOYA,ThunderTalk Gaming,Tencent LoL Pro League,2024,Spring,37
HOYA,ThunderTalk Gaming,Tencent LoL Pro League,2024,Summer,15
HOYA,ThunderTalk Gaming,Tencent LoL Pro League,2024,Summer Placements,14
hu1,Gamtee,Tencent LoL Pro League,2015,Spring,24
hu1,Team King,Tencent LoL Pro League,2015,Summer,44
huanfeng,Royal Never Give Up,Tencent LoL Pro League,2024,Summer,17
huanfeng,Royal Never Give Up,Tencent LoL Pro League,2024,Summer Placements,14
huanfeng,Suning,Tencent LoL Pro League,2020,Spring,39
huanfeng,Suning,Tencent LoL Pro League,2020,Summer,42
huanfeng,Suning,Tencent LoL Pro League,2021,Spring,33
huanfeng,Suning,Tencent LoL Pro League,2021,Summer,42
huanfeng,ThunderTalk Gaming,Tencent LoL Pro League,2023,Spring,36
huanfeng,ThunderTalk Gaming,Tencent LoL Pro League,2023,Summer,6
huanfeng,Weibo Gaming,Tencent LoL Pro League,2022,Spring,39
huanfeng,Weibo Gaming,Tencent LoL Pro League,2022,Summer,41
Huanggai,Rogue Warriors,Tencent LoL Pro League,2019,Spring,11
Huanggai,Rogue Warriors,Tencent LoL Pro League,2019,Summer,19
HuaTian,Rogue Warriors,Tencent LoL Pro League,2019,Spring,25
HuaTian,Rogue Warriors,Tencent LoL Pro League,2019,Summer,36
Hudie,Oh My God,Tencent LoL Pro League,2019,Summer,16
Hudie,Snake Esports,Tencent LoL Pro League,2017,Summer,27
Hudie,Snake Esports,Tencent LoL Pro League,2018,Spring,45
Hudie,Snake Esports,Tencent LoL Pro League,2018,Summer,15
Huni,SK Telecom T1,LoL Champions Korea,2017,Spring,33
Huni,SK Telecom T1,LoL Champions Korea,2017,Summer,16
HwQ,Rogue Warriors,Tencent LoL Pro League,2019,Summer,1
HyBriD (Lee Woo-jin),APK Prince,LoL Champions Korea,2020,Spring,37
HyBriD (Lee Woo-jin),KT Rolster,LoL Champions Korea,2021,Spring,35
HyBriD (Lee Woo-jin),SeolHaeOne Prince,LoL Champions Korea,2020,Summer,28
Hype (Byeon Jeong-hyeon),KT Rolster,LoL Champions Korea,2023,Summer,1
HYY,Star Horn Royal Club,Tencent LoL Pro League,2015,Spring,16
ian,LGD Gaming,Tencent LoL Pro League,2019,Spring,14
Ian,MVP,LoL Champions Korea,2016,Summer,41
Ian,MVP,LoL Champions Korea,2017,Spring,45
Ian,MVP,LoL Champions Korea,2017,Summer,42
Ian,MVP,LoL Champions Korea,2018,Spring,40
Ian,MVP,LoL Champions Korea,2018,Summer,41
Ian,Vici Gaming,Tencent LoL Pro League,2019,Summer,7
iBoy,Anyone's Legend,Tencent LoL Pro League,2023,Summer,21
iBoy,EDward Gaming,Tencent LoL Pro League,2017,Summer,13
iBoy,EDward Gaming,Tencent LoL Pro League,2018,Spring,45
iBoy,EDward Gaming,Tencent LoL Pro League,2018,Summer,43
iBoy,EDward Gaming,Tencent LoL Pro League,2019,Spring,29
iBoy,EDward Gaming,Tencent LoL Pro League,2019,Summer,33
iBoy,Rare Atom,Tencent LoL Pro League,2021,Spring,36
iBoy,Rare Atom,Tencent LoL Pro League,2021,Summer,41
iBoy,Rare Atom,Tencent LoL Pro League,2022,Spring,38
iBoy,Rare Atom,Tencent LoL Pro League,2022,Summer,42
iBoy,Vici Gaming,Tencent LoL Pro League,2020,Spring,43
iBoy,Vici Gaming,Tencent LoL Pro League,2020,Summer,41
Ice (Yoon Sang-hoon),Liiv SANDBOX,LoL Champions Korea,2022,Spring,32
icecoKe,Rogue Warriors,Tencent LoL Pro League,2021,Summer,15
Iceloli,EDward Gaming,Tencent LoL Pro League,2017,Summer,2
icon,Bilibili Gaming,Tencent LoL Pro League,2022,Summer,27
icon,LNG Esports,Tencent LoL Pro League,2021,Spring,35
icon,LNG Esports,Tencent LoL Pro League,2021,Summer,44
icon,Oh My God,Tencent LoL Pro League,2016,Spring,15
icon,Oh My God,Tencent LoL Pro League,2016,Summer,34
Icon,Oh My God,Tencent LoL Pro League,2017,Spring,34
Icon,Oh My God,Tencent LoL Pro League,2017,Summer,39
icon,Oh My God,Tencent LoL Pro League,2018,Spring,42
icon,Oh My God,Tencent LoL Pro League,2018,Summer,46
icon,Oh My God,Tencent LoL Pro League,2019,Spring,34
icon,Oh My God,Tencent LoL Pro League,2019,Summer,32
icon,Oh My God,Tencent LoL Pro League,2020,Spring,38
icon,Oh My God,Tencent LoL Pro League,2020,Summer,41
IgNar,bbq Olivers,LoL Champions Korea,2018,Spring,44
IgNar,bbq Olivers,LoL Champions Korea,2018,Summer,43
IgNar,KT Rolster,LoL Champions Korea,2016,Spring,3
ikssu,Afreeca Freecs,LoL Champions Korea,2016,Spring,46
ikssu,Afreeca Freecs,LoL Champions Korea,2016,Summer,32
ikssu,APK Prince,LoL Champions Korea,2020,Spring,43
ikssu,Jin Air Green Wings,LoL Champions Korea,2017,Spring,32
ikssu,Jin Air Green Wings,LoL Champions Korea,2017,Summer,21
ikssu,SeolHaeOne Prince,LoL Champions Korea,2020,Summer,41
Imp,JD Gaming,Tencent LoL Pro League,2019,Spring,33
imp,JD Gaming,Tencent LoL Pro League,2019,Summer,36
imp,LGD Gaming,Tencent LoL Pro League,2015,Spring,44
imp,LGD Gaming,Tencent LoL Pro League,2015,Summer,44
imp,LGD Gaming,Tencent LoL Pro League,2016,Spring,36
imp,LGD Gaming,Tencent LoL Pro League,2016,Summer,38
Imp,LGD Gaming,Tencent LoL Pro League,2017,Spring,38
Imp,LGD Gaming,Tencent LoL Pro League,2017,Summer,39
Imp,LGD Gaming,Tencent LoL Pro League,2018,Spring,23
imp,Team WE,Tencent LoL Pro League,2018,Summer,2
InSec,Royal Never Give Up,Tencent LoL Pro League,2016,Spring,2
inSec,Star Horn Royal Club,Tencent LoL Pro League,2015,Spring,36
inSec,Team King,Tencent LoL Pro League,2015,Summer,36
Insulator,eStar (Chinese Team),Tencent LoL Pro League,2021,Spring,4
Intruder,LGD Gaming,Tencent LoL Pro League,2017,Spring,10
Invincible,Ninjas in Pyjamas.CN,Tencent LoL Pro League,2023,Spring,38
Invincible,Ninjas in Pyjamas.CN,Tencent LoL Pro League,2023,Summer,36
Invincible,Victory Five,Tencent LoL Pro League,2021,Spring,1
Invincible,Victory Five,Tencent LoL Pro League,2021,Summer,13
Invincible,Victory Five,Tencent LoL Pro League,2022,Spring,3
irma,eStar (Chinese Team),Tencent LoL Pro League,2020,Summer,2
irma,eStar (Chinese Team),Tencent LoL Pro League,2021,Spring,32
irma,Ultra Prime,Tencent LoL Pro League,2021,Summer,5
Irove,Griffin (Korean Team),LoL Champions Korea,2020,Spring,45
Ivory,OKSavingsBank BRION,LoL Champions Korea,2023,Summer,10
Iwandy,LNG Esports,Tencent LoL Pro League,2020,Spring,2
Iwandy,LNG Esports,Tencent LoL Pro League,2020,Summer,17
Iwandy,LNG Esports,Tencent LoL Pro League,2021,Spring,35
Iwandy,LNG Esports,Tencent LoL Pro League,2021,Summer,38
Iwandy,LNG Esports,Tencent LoL Pro League,2022,Spring,8
Iwandy,LNG Esports,Tencent LoL Pro League,2022,Summer,18
Iwandy,Royal Never Give Up,Tencent LoL Pro League,2024,Summer,12
Iwandy,Team WE,Tencent LoL Pro League,2023,Spring,40
Iwandy,Team WE,Tencent LoL Pro League,2023,Summer,37
Iwandy,Team WE,Tencent LoL Pro League,2024,Spring,38
JackeyLove,Invictus Gaming,Tencent LoL Pro League,2018,Spring,42
JackeyLove,Invictus Gaming,Tencent LoL Pro League,2018,Summer,46
JackeyLove,Invictus Gaming,Tencent LoL Pro League,2019,Spring,33
JackeyLove,Invictus Gaming,Tencent LoL Pro League,2019,Summer,41
JackeyLove,Top Esports,Tencent LoL Pro League,2020,Spring,6
JackeyLove,Top Esports,Tencent LoL Pro League,2020,Summer,35
JackeyLove,Top Esports,Tencent LoL Pro League,2021,Spring,35
JackeyLove,Top Esports,Tencent LoL Pro League,2021,Summer,38
JackeyLove,Top Esports,Tencent LoL Pro League,2022,Spring,41
JackeyLove,Top Esports,Tencent LoL Pro League,2022,Summer,38
JackeyLove,Top Esports,Tencent LoL Pro League,2023,Spring,38
JackeyLove,Top Esports,Tencent LoL Pro League,2023,Summer,38
JackeyLove,Top Esports,Tencent LoL Pro League,2024,Spring,37
JackeyLove,Top Esports,Tencent LoL Pro League,2024,Summer,17
JackeyLove,Top Esports,Tencent LoL Pro League,2024,Summer Placements,13
Jay (Chen Bo),LGD Gaming,Tencent LoL Pro League,2022,Spring,25
Jay (Chen Bo),Vici Gaming,Tencent LoL Pro League,2019,Spring,40
Jay (Chen Bo),Vici Gaming,Tencent LoL Pro League,2019,Summer,28
Jelly (Son Ho-gyeong),Afreeca Freecs,LoL Champions Korea,2019,Spring,23
Jelly (Son Ho-gyeong),Afreeca Freecs,LoL Champions Korea,2020,Spring,44
Jelly (Son Ho-gyeong),Afreeca Freecs,LoL Champions Korea,2020,Summer,2
Jerry (Zhou Ke-Xue),Oh My God,Tencent LoL Pro League,2022,Summer,7
Jerry (Zhou Ke-Xue),Oh My God,Tencent LoL Pro League,2023,Spring,2
Jett,DRX,LoL Champions Korea,2021,Summer,21
Jiangqiao,Rogue Warriors,Tencent LoL Pro League,2019,Spring,13
Jiaoyang,Unlimited Potential,Tencent LoL Pro League,2015,Summer,6
Jiejie,EDward Gaming,Tencent LoL Pro League,2019,Summer,35
Jiejie,EDward Gaming,Tencent LoL Pro League,2020,Spring,14
Jiejie,EDward Gaming,Tencent LoL Pro League,2020,Summer,27
Jiejie,EDward Gaming,Tencent LoL Pro League,2021,Spring,36
Jiejie,EDward Gaming,Tencent LoL Pro League,2021,Summer,33
Jiejie,EDward Gaming,Tencent LoL Pro League,2022,Spring,37
Jiejie,EDward Gaming,Tencent LoL Pro League,2022,Summer,27
JieJie,EDward Gaming,Tencent LoL Pro League,2023,Spring,39
JieJie,EDward Gaming,Tencent LoL Pro League,2023,Summer,41
JieJie,EDward Gaming,Tencent LoL Pro League,2024,Spring,16
JieJie,EDward Gaming,Tencent LoL Pro League,2024,Summer,18
JieJie,EDward Gaming,Tencent LoL Pro League,2024,Summer Placements,13
Jiekou,Oh My God,Tencent LoL Pro League,2017,Summer,29
Jiekou,Oh My God,Tencent LoL Pro League,2018,Spring,10
Jiekou,Oh My God,Tencent LoL Pro League,2018,Summer,19
JieZou,Energy Pacemaker.All,Tencent LoL Pro League,2016,Spring,28
Jiezou,Snake Esports,Tencent LoL Pro League,2016,Summer,37
JingYi,FunPlus Phoenix,Tencent LoL Pro League,2021,Summer,2
Jinjao,EDward Gaming,Tencent LoL Pro League,2015,Summer,2
Jinjao,I May,Tencent LoL Pro League,2017,Summer,1
Jinjiao,Bilibili Gaming,Tencent LoL Pro League,2018,Spring,43
Jinjiao,Bilibili Gaming,Tencent LoL Pro League,2018,Summer,48
Jinjiao,Bilibili Gaming,Tencent LoL Pro League,2019,Spring,37
Jinjiao,Bilibili Gaming,Tencent LoL Pro League,2019,Summer,35
Jinjiao,Bilibili Gaming,Tencent LoL Pro League,2020,Spring,42
Jinjiao,I May,Tencent LoL Pro League,2016,Summer,37
Jinjiao,I May,Tencent LoL Pro League,2017,Spring,39
Jinjiao,I May,Tencent LoL Pro League,2017,Summer,37
Jinjiao,LGD Gaming,Tencent LoL Pro League,2022,Spring,42
Jinjiao,LGD Gaming,Tencent LoL Pro League,2022,Summer,42
Jinjiao,LGD Gaming,Tencent LoL Pro League,2023,Spring,38
Jinjiao,LGD Gaming,Tencent LoL Pro League,2023,Summer,39
Jinjiao,LGD Gaming,Tencent LoL Pro League,2024,Spring,40
Jinjiao,LGD Gaming,Tencent LoL Pro League,2024,Summer,19
Jinjiao,LGD Gaming,Tencent LoL Pro League,2024,Summer Placements,14
Jinoo,EDward Gaming,Tencent LoL Pro League,2019,Summer,35
Jinoo,EDward Gaming,Tencent LoL Pro League,2020,Spring,14
Jinoo,LGD Gaming,Tencent LoL Pro League,2016,Summer,1
Jinoo,LGD Gaming,Tencent LoL Pro League,2017,Spring,18
Jinoo,LGD Gaming,Tencent LoL Pro League,2017,Summer,29
Jinoo,LGD Gaming,Tencent LoL Pro League,2018,Spring,49
Jinoo,LGD Gaming,Tencent LoL Pro League,2018,Summer,44
Jinoo,Victory Five,Tencent LoL Pro League,2019,Spring,36
Jiumeng,Team WE,Tencent LoL Pro League,2019,Summer,2
Jiumeng,Team WE,Tencent LoL Pro League,2020,Spring,41
Jiumeng,Team WE,Tencent LoL Pro League,2020,Summer,43
Jiumeng,Team WE,Tencent LoL Pro League,2021,Spring,36
Jiwoo,Nongshim RedForce,LoL Champions Korea,2023,Summer,36
Jiwoo,Nongshim RedForce,LoL Champions Korea,2024,Spring,44
Jiwoo,Nongshim RedForce,LoL Champions Korea,2024,Summer,40
Joker (Cho Jae-eup),SANDBOX Gaming,LoL Champions Korea,2019,Spring,44
Joker (Cho Jae-eup),SANDBOX Gaming,LoL Champions Korea,2019,Summer,45
Joker (Cho Jae-eup),SANDBOX Gaming,LoL Champions Korea,2020,Spring,6
juejue,Oh My God,Tencent LoL Pro League,2015,Summer,19
juejue,Oh My God,Tencent LoL Pro League,2016,Summer,35
JueJue,Oh My God,Tencent LoL Pro League,2017,Spring,10
JugGod,Victory Five,Tencent LoL Pro League,2021,Summer,3
Juhan,DRX,LoL Champions Korea,2022,Summer,3
Juhan,DRX,LoL Champions Korea,2023,Spring,15
Juhan,DRX,LoL Champions Korea,2023,Summer,18
Juice,Royal Never Give Up,Tencent LoL Pro League,2024,Summer,17
Juice,Royal Never Give Up,Tencent LoL Pro League,2024,Summer Placements,6
Jun (Yoon Se-jun),DRX,LoL Champions Korea,2021,Summer,24
Jun (Yoon Se-jun),DRX,LoL Champions Korea,2022,Spring,1
Jun (Yoon Se-jun),Kwangdong Freecs,LoL Champions Korea,2023,Spring,24
Jun (Yoon Se-jun),Kwangdong Freecs,LoL Champions Korea,2023,Summer,18
JunJia,EDward Gaming,Tencent LoL Pro League,2020,Spring,27
JunJia,EDward Gaming,Tencent LoL Pro League,2020,Summer,11
JunJia,EDward Gaming,Tencent LoL Pro League,2021,Summer,1
JunJia,EDward Gaming,Tencent LoL Pro League,2022,Summer,11
Justice,Jin Air Green Wings,LoL Champions Korea,2018,Spring,8
Justice,Jin Air Green Wings,LoL Champions Korea,2018,Summer,1
Jwei,Bilibili Gaming,Tencent LoL Pro League,2021,Spring,21
Jwei,Rare Atom,Tencent LoL Pro League,2024,Summer,16
Jwei,Rare Atom,Tencent LoL Pro League,2024,Summer Placements,14
Jwei,Ultra Prime,Tencent LoL Pro League,2024,Spring,39
Kabbie,SANDBOX Gaming,LoL Champions Korea,2020,Summer,2
Kabe,JD Gaming,Tencent LoL Pro League,2017,Summer,38
Kabe,QG Reapers,Tencent LoL Pro League,2017,Spring,38
Kael (Kim Jin-hong),Anyone's Legend,Tencent LoL Pro League,2024,Spring,41
Kael (Kim Jin-hong),Anyone's Legend,Tencent LoL Pro League,2024,Summer,19
Kael (Kim Jin-hong),Anyone's Legend,Tencent LoL Pro League,2024,Summer Placements,18
Kael (Kim Jin-hong),Liiv SANDBOX,LoL Champions Korea,2022,Spring,39
Kael (Kim Jin-hong),Liiv SANDBOX,LoL Champions Korea,2022,Summer,41
Kael (Kim Jin-hong),Liiv SANDBOX,LoL Champions Korea,2023,Spring,47
Kael (Kim Jin-hong),Liiv SANDBOX,LoL Champions Korea,2023,Summer,40
kaixuan,Rogue Warriors,Tencent LoL Pro League,2021,Spring,16
kaixuan,Rogue Warriors,Tencent LoL Pro League,2021,Summer,3
KaKAO,Invictus Gaming,Tencent LoL Pro League,2015,Spring,44
KaKAO,Invictus Gaming,Tencent LoL Pro League,2015,Summer,44
KaKAO,Jin Air Green Wings,LoL Champions Korea,2018,Summer,4
Kanavi,JD Gaming,Tencent LoL Pro League,2019,Summer,10
Kanavi,JD Gaming,Tencent LoL Pro League,2020,Spring,36
Kanavi,JD Gaming,Tencent LoL Pro League,2020,Summer,39
Kanavi,JD Gaming,Tencent LoL Pro League,2021,Spring,33
Kanavi,JD Gaming,Tencent LoL Pro League,2021,Summer,37
Kanavi,JD Gaming,Tencent LoL Pro League,2022,Spring,38
Kanavi,JD Gaming,Tencent LoL Pro League,2022,Summer,42
Kanavi,JD Gaming,Tencent LoL Pro League,2023,Spring,36
Kanavi,JD Gaming,Tencent LoL Pro League,2023,Summer,36
Kanavi,JD Gaming,Tencent LoL Pro League,2024,Spring,39
Kanavi,JD Gaming,Tencent LoL Pro League,2024,Summer,20
Kanavi,JD Gaming,Tencent LoL Pro League,2024,Summer Placements,13
Kane (Chen Hao),Oh My God,Tencent LoL Pro League,2019,Summer,22
Kane (Chen Hao),Oh My God,Tencent LoL Pro League,2021,Spring,2
kane (Li Chi Hung),Energy Pacemaker,Tencent LoL Pro League,2015,Spring,34
Karin,DAN Gaming,Tencent LoL Pro League,2017,Summer,34
Karin,Topsports Gaming,Tencent LoL Pro League,2018,Spring,25
Karis,BRION,LoL Champions Korea,2023,Spring,44
Karis,Gen.G,LoL Champions Korea,2021,Spring,3
Karis,Hanwha Life Esports,LoL Champions Korea,2022,Spring,43
Karis,Hanwha Life Esports,LoL Champions Korea,2022,Summer,46
Karis,OKSavingsBank BRION,LoL Champions Korea,2023,Summer,35
Karis,OKSavingsBank BRION,LoL Champions Korea,2024,Spring,40
Karis,OKSavingsBank BRION,LoL Champions Korea,2024,Summer,17
Karsa,Royal Never Give Up,Tencent LoL Pro League,2018,Spring,28
Karsa,Royal Never Give Up,Tencent LoL Pro League,2018,Summer,32
Karsa,Royal Never Give Up,Tencent LoL Pro League,2019,Spring,35
Karsa,Royal Never Give Up,Tencent LoL Pro League,2019,Summer,35
Karsa,Top Esports,Tencent LoL Pro League,2020,Spring,37
Karsa,Top Esports,Tencent LoL Pro League,2020,Summer,37
Karsa,Top Esports,Tencent LoL Pro League,2021,Spring,35
Karsa,Top Esports,Tencent LoL Pro League,2021,Summer,38
Karsa,Victory Five,Tencent LoL Pro League,2022,Spring,38
Karsa,Victory Five,Tencent LoL Pro League,2022,Summer,19
Karsa,Weibo Gaming,Tencent LoL Pro League,2023,Spring,39
Ke,Invictus Gaming,Tencent LoL Pro League,2022,Spring,2
Kedaya,LNG Esports,Tencent LoL Pro League,2021,Summer,6
Kedaya,Team WE,Tencent LoL Pro League,2022,Spring,40
Kedaya,Team WE,Tencent LoL Pro League,2022,Summer,22
Keine,APK Prince,LoL Champions Korea,2020,Spring,18
Keine,SeolHaeOne Prince,LoL Champions Korea,2020,Summer,8
kelin,Rogue Warriors,Tencent LoL Pro League,2021,Spring,5
Kellin,Dplus Kia,LoL Champions Korea,2023,Spring,40
Kellin,Dplus Kia,LoL Champions Korea,2023,Summer,27
Kellin,Dplus Kia,LoL Champions Korea,2024,Spring,42
Kellin,Dplus Kia,LoL Champions Korea,2024,Summer,35
Kellin,DWG KIA,LoL Champions Korea,2022,Spring,42
Kellin,DWG KIA,LoL Champions Korea,2022,Summer,36
Kellin,Gen.G,LoL Champions Korea,2020,Spring,14
Kellin,Gen.G,LoL Champions Korea,2020,Summer,7
Kellin,Jin Air Green Wings,LoL Champions Korea,2019,Spring,22
Kellin,Jin Air Green Wings,LoL Champions Korea,2019,Summer,31
Kellin,Nongshim RedForce,LoL Champions Korea,2021,Spring,42
Kellin,Nongshim RedForce,LoL Champions Korea,2021,Summer,46
Kepler,LGD Gaming,Tencent LoL Pro League,2024,Spring,13
Kepler,LGD Gaming,Tencent LoL Pro League,2024,Summer,5
Kepler,LGD Gaming,Tencent LoL Pro League,2024,Summer Placements,2
Kepler,ThunderTalk Gaming,Tencent LoL Pro League,2022,Summer,28
Kepler,Victory Five,Tencent LoL Pro League,2021,Summer,35
Keria,DragonX,LoL Champions Korea,2020,Spring,46
Keria,DRX,LoL Champions Korea,2020,Summer,45
Keria,T1,LoL Champions Korea,2021,Spring,44
Keria,T1,LoL Champions Korea,2021,Summer,44
Keria,T1,LoL Champions Korea,2022,Spring,43
Keria,T1,LoL Champions Korea,2022,Summer,44
Keria,T1,LoL Champions Korea,2023,Spring,43
Keria,T1,LoL Champions Korea,2023,Summer,42
Keria,T1,LoL Champions Korea,2024,Spring,40
Keria,T1,LoL Champions Korea,2024,Summer,44
Key,ESC Ever,LoL Champions Korea,2016,Summer,33
Key,Hanwha Life Esports,LoL Champions Korea,2018,Summer,45
key,Hanwha Life Esports,LoL Champions Korea,2019,Spring,41
key,Hanwha Life Esports,LoL Champions Korea,2019,Summer,42
Key,ROX Tigers,LoL Champions Korea,2017,Spring,47
Key,ROX Tigers,LoL Champions Korea,2017,Summer,44
Key,ROX Tigers,LoL Champions Korea,2018,Spring,45
Khan,DWG KIA,LoL Champions Korea,2021,Spring,43
Khan,DWG KIA,LoL Champions Korea,2021,Summer,43
Khan,FunPlus Phoenix,Tencent LoL Pro League,2020,Spring,13
Khan,FunPlus Phoenix,Tencent LoL Pro League,2020,Summer,31
Khan,Kingzone DragonX,LoL Champions Korea,2018,Spring,33
Khan,Kingzone DragonX,LoL Champions Korea,2018,Summer,40
Khan,Longzhu Gaming,LoL Champions Korea,2017,Summer,43
Khan,SK Telecom T1,LoL Champions Korea,2019,Spring,44
Khan,SK Telecom T1,LoL Champions Korea,2019,Summer,43
Kid,Invictus Gaming,Tencent LoL Pro League,2015,Spring,44
Kid,Invictus Gaming,Tencent LoL Pro League,2015,Summer,36
Kid,Invictus Gaming,Tencent LoL Pro League,2016,Spring,39
Kid,Invictus Gaming,Tencent LoL Pro League,2016,Summer,41
KidKid,Invictus Gaming,Tencent LoL Pro League,2017,Spring,37
KidKid,Invictus Gaming,Tencent LoL Pro League,2017,Summer,4
KidKid,Invictus Gaming,Tencent LoL Pro League,2018,Spring,1
Kiin,Afreeca Freecs,LoL Champions Korea,2018,Spring,41
Kiin,Afreeca Freecs,LoL Champions Korea,2018,Summer,46
Kiin,Afreeca Freecs,LoL Champions Korea,2019,Spring,43
Kiin,Afreeca Freecs,LoL Champions Korea,2019,Summer,46
Kiin,Afreeca Freecs,LoL Champions Korea,2020,Spring,46
Kiin,Afreeca Freecs,LoL Champions Korea,2020,Summer,41
Kiin,Afreeca Freecs,LoL Champions Korea,2021,Spring,42
Kiin,Afreeca Freecs,LoL Champions Korea,2021,Summer,46
Kiin,Ever8 Winners,LoL Champions Korea,2017,Summer,20
Kiin,Gen.G,LoL Champions Korea,2024,Spring,39
Kiin,Gen.G,LoL Champions Korea,2024,Summer,38
Kiin,KT Rolster,LoL Champions Korea,2023,Spring,43
Kiin,KT Rolster,LoL Champions Korea,2023,Summer,40
Kiin,Kwangdong Freecs,LoL Champions Korea,2022,Spring,42
Kiin,Kwangdong Freecs,LoL Champions Korea,2022,Summer,42
Killua,LGD Gaming,Tencent LoL Pro League,2020,Spring,23
Killua,LGD Gaming,Tencent LoL Pro League,2020,Summer,1
Killua,Rogue Warriors,Tencent LoL Pro League,2018,Spring,42
Killua,Rogue Warriors,Tencent LoL Pro League,2018,Summer,46
Killua,Rogue Warriors,Tencent LoL Pro League,2019,Spring,22
Killua,Rogue Warriors,Tencent LoL Pro League,2019,Summer,18
Kine,Bilibili Gaming,Tencent LoL Pro League,2019,Spring,5
Kingen,Bilibili Gaming,Tencent LoL Pro League,2020,Spring,34
Kingen,Bilibili Gaming,Tencent LoL Pro League,2020,Summer,31
Kingen,Dplus Kia,LoL Champions Korea,2024,Spring,42
